vin,perc_days,avg_daily_max,avg_daily_mean,overall_max,overall_mean,mean_day_length_g,mean_day_length_r_g,mean_drive_length_r_g,mean_drive_length_g
ZHWEF5ZF7MLA16347,0.0670391061452514,246.1948866377231,87.78067213378357,299,87.78067213378357,4891.857142857143,3074.5833333333335,1537.2916666666667,2282.866666666667
ZHWEF5ZF7MLA16915,0.3359073359073359,183.87849208431732,79.39921280503805,291,79.39921280503805,7560.666666666667,4269.093023255814,1079.8294117647058,3080.2716049382716
ZHWEF5ZF7MLA17336,0.14847161572052403,256.1591258741259,82.37185314685314,317,82.37185314685314,8513.214285714286,5438.121212121212,1229.164383561644,3505.4411764705883
ZHWEF5ZF7MLA17661,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEF5ZF7NLA18410,0.08791208791208792,72.58185404339251,34.116370808678504,110,34.116370808678504,NA,282.85714285714283,132,NA
ZHWEF5ZF7NLA18567,0.275,118.74107504896627,43.229883101196954,165.762,43.229883101196954,1326.3333333333333,611.5454545454545,203.84848484848484,994.75
ZHWEF5ZF7NLA18813,0.5384615384615384,91.37358490566038,45.54339622641509,123,45.5433962264151,NA,232.57142857142858,70.78260869565217,NA
ZHWEF5ZF8MLA16146,0.08641975308641975,68.23893805309734,27.115044247787612,83,27.115044247787612,434.3333333333333,312.3333333333333,156.16666666666666,434.3333333333333
ZHWEF5ZF8MLA16731,0.09854014598540146,100.35008259911895,36.32287077826725,206,36.32287077826725,4397.428571428572,6498.307692307692,1173.3055555555557,1649.0357142857142
ZHWEF5ZF8MLA16888,0.19708029197080293,157.05275425909227,75.07692324867247,202.777,75.07692324867247,5443.866666666667,2364.346153846154,808.8552631578947,2815.793103448276
ZHWEF5ZF8MLA17507,0.24766355140186916,161.27118440635653,59.076863987709444,215,59.076863987709444,11660.5,5190.557692307692,1101.669387755102,3162.169491525424
ZHWEF5ZF8NLA18402,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEF5ZF8NLA18545,0.2619047619047619,109.94671853140096,41.8678154589372,146.45,41.8678154589372,1296.3333333333333,634.2727272727273,178.89743589743588,1296.3333333333333
ZHWEF5ZF9LLA13755,0.14963503649635038,236.71305214214547,91.79785231927377,294,91.79785231927377,3398.25,1918.35,345.64864864864865,1087.44
ZHWEF5ZF9LLA14775,0.05844155844155844,41.92626790190736,8.445766730245232,88.5139,8.445766730245232,225.25,445,136.92307692307693,225.25
ZHWEF5ZF9LLA14839,0.20634920634920634,34.734042553191486,10.02127659574468,94,10.02127659574468,715,147.08333333333334,78.44444444444444,715
ZHWEF5ZF9LLA15439,0.08823529411764706,75.80204926027398,38.8182546849315,114.263,38.81825468493151,1098,294,153.3913043478261,1098
ZHWEF5ZF9MLA16270,0.06593406593406594,34.52978869767442,14.551462976744185,83.6859,14.551462976744187,753,154.6875,107.6086956521739,753
ZHWEF5ZF9MLA16334,0.233201581027668,171.90698025481552,48.66508664935692,276,48.66508664935692,4151.54347826087,3979.0877192982457,1111.8039215686274,1618.3983050847457
ZHWEF5ZF9MLA16382,0.1827956989247312,185.84746344477244,56.108532985515204,288,56.108532985515204,2963.8,2232.82,630.7401129943503,1646.5555555555557
ZHWEF5ZF9MLA17337,0.13191489361702127,155.59027483126334,74.49772540898256,188.293,74.49772540898256,7231,3481.7741935483873,1047.9126213592233,4186.368421052632
ZHWEF5ZF9MLA17743,0.2159090909090909,135.67641508034188,60.60733911282051,175.419,60.60733911282051,3682.4444444444443,1127.7631578947369,498.3139534883721,2209.4666666666667
ZHWEF5ZF9NLA18408,0.1320754716981132,144.6212938005391,41.113207547169814,170,41.113207547169814,829,379.5,103.5,829
ZHWEF5ZF9NLA18599,0.3333333333333333,108.61421319796955,40.181472081218274,152,40.181472081218274,2040,516.7777777777778,178.8846153846154,2040
ZHWEF5ZFXLLA15126,0.04375,212.08333333333334,69.92190775681341,291,69.92190775681341,2809,2082.5,780.9375,1605.142857142857
ZHWEF5ZFXMLA15841,0.08,46.06270627062706,16.22772277227723,57,16.22772277227723,540.5,542,147.8181818181818,270.25
ZHWEF5ZFXMLA15984,0.38461538461538464,187.98044771890054,59.4477189005384,248,59.4477189005384,5682.5,3302.1111111111113,803.2162162162163,1894.1666666666667
ZHWEF5ZFXMLA16830,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWEF5ZFXMLA16925,0.06037735849056604,15.082051282051282,5.912820512820513,28,5.912820512820513,159.66666666666666,134,98.73684210526316,119.75
ZHWEF5ZFXMLA17444,0.09009009009009009,147.11894856390978,53.95022647180451,204.387,53.95022647180451,2936.25,1804.85,949.921052631579,1468.125
ZHWEF5ZFXMLA17640,0.12244897959183673,92.01485482781904,30.38352464550979,154,30.38352464550979,2980.5,610.7083333333334,244.28333333333333,1987
ZHWEF5ZFXMLA17685,0.3439153439153439,202.72564024522805,74.72894473672768,271,74.72894473672768,5651.181818181818,2644.8307692307694,629.7216117216117,1614.6233766233765
ZHWEF5ZFXMLA17802,0.4642857142857143,173.62964546726792,51.38590421396361,320,51.38590421396361,4324.029411764706,2409.6052631578946,592.6537216828478,1348.7798165137615
ZHWEF5ZFXNLA17042,0.28365384615384615,261.06483839373163,89.56258570029384,319,89.56258570029382,5248.190476190476,2634.4561403508774,630.9411764705883,1238.3370786516855
ZHWEF5ZFXNLA18028,0.11678832116788321,130.0169459962756,34.117504655493484,164,34.117504655493484,7889.6,3130.5333333333333,769.8032786885246,1517.2307692307693
ZHWEF5ZFXNLA18563,0.19444444444444445,81.28115942028985,38.75072463768116,112,38.75072463768116,NA,207.5,83,NA
ZHWEF5ZFXNLA18742,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWER1ZF9GLA03488,0.08598726114649681,122.92534644613322,50.17031738936075,187,50.170317389360754,5042.5,629.8461538461538,372.1818181818182,2521.25
ZHWET4ZF0LLA13341,0.023809523809523808,192.9577677224736,74.66968325791855,205,74.66968325791855,40.66666666666667,40.66666666666667,20.333333333333336,20.333333333333336
ZHWET4ZF0LLA13713,0.043478260869565216,186.80602883355178,51.21363040629096,211,51.21363040629096,2871,1787.5,595.8333333333334,2871
ZHWET4ZF0LLA13906,0.09248554913294797,210.95236398617592,98.59375779385043,261,98.59375779385043,12143.692307692309,10727,2959.1724137931033,5092.5161290322585
ZHWET4ZF0LLA14151,0.17105263157894737,179.70758019575624,59.20368650425091,243,59.20368650425091,3979.2380952380954,3797.0384615384614,1161.4470588235295,1671.28
ZHWET4ZF0LLA14229,0.11538461538461539,208.62207792207792,52.83181818181818,230,52.83181818181818,13487.5,10304.333333333334,2208.0714285714284,3371.875
ZHWET4ZF0LLA15462,0.19708029197080293,253.29558077758995,78.29232069548418,293,78.29232069548418,5834.375,6144.185185185185,1998.710843373494,3111.6666666666665
ZHWET4ZF0MLA14085,0.22509225092250923,134.47757509257988,48.09264847071732,184,48.09264847071732,4018.8695652173915,1843.27868852459,527.887323943662,962.8541666666666
ZHWET4ZF0MLA16161,0.10909090909090909,142.44329487922704,43.71009221256039,241.402,43.71009221256038,4715,5183.333333333333,1151.851851851852,1414.5
ZHWET4ZF0MLA16337,0.33941605839416056,175.84659192825112,78.45913303437968,300,78.45913303437968,7986.34375,4542.869565217391,1088.3958333333333,2839.588888888889
ZHWET4ZF0MLA16340,0.18215613382899629,169.1236591744684,77.14359625516431,216,77.14359625516431,6542.6,6146.489795918367,2281.651515151515,2973.909090909091
ZHWET4ZF0MLA16984,0.2956204379562044,213.86782674923012,72.03624292195106,303,72.03624292195106,6387.705882352941,5186.0125,1440.5590277777778,2882.9469026548672
ZHWET4ZF0MLA17004,0.1897810218978102,150.45109598921258,70.15221549750697,175,70.15221549750697,4255.810810810811,3884.04,1055.445652173913,1920.3048780487804
ZHWET4ZF0MLA17178,0.5310077519379846,184.2340568002408,61.37094624065462,295,61.370946240654625,8616.91011235955,8350.6,1371.448905109489,2506.2254901960782
ZHWET4ZF0MLA17410,0.1971153846153846,157.72000767496522,66.62455029500647,209,66.62455029500647,3637.1612903225805,3270.121951219512,1039.3410852713178,1944
ZHWET4ZF0MLA17858,0.22981366459627328,75.08520790729379,29.302658486707568,165,29.302658486707568,1429.6666666666667,315.43243243243245,142.32926829268294,1429.6666666666667
ZHWET4ZF0NLA18073,0.3969465648854962,168.74752132011372,46.70437842335159,274,46.70437842335159,7582.65625,8273.384615384615,811.7283018867925,1758.2971014492753
ZHWET4ZF0NLA18185,0.2222222222222222,93.67258064516129,37.71048387096774,127,37.71048387096774,1423,386.8888888888889,154.75555555555556,1423
ZHWET4ZF0NLA18204,0.5238095238095238,151.96105242942193,60.75882465911273,211,60.75882465911273,8606.916666666666,3699.4186046511627,1006.8037974683544,3972.423076923077
ZHWET4ZF0NLA18297,0.3888888888888889,118.48660490736104,39.41362043064597,186,39.41362043064597,2527.3333333333335,2374.3333333333335,902.9154929577464,1596.2105263157894
ZHWET4ZF0NLA18400,0.3392857142857143,132.3126126126126,60.37194337194337,157,60.371943371943374,3827.1111111111113,2418.4736842105262,867,2152.75
ZHWET4ZF1LLA13736,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF1LLA13753,0.49122807017543857,181.02219031993437,69.18671041837572,245,69.18671041837572,9711.42857142857,6033.222222222223,1253.053846153846,5229.2307692307695
ZHWET4ZF1LLA13915,0.07547169811320754,175.88378074264588,105.96624336923324,184,105.96624336923324,17484,8204.333333333334,3076.625,17484
ZHWET4ZF1LLA15499,0.17406143344709898,148.89099829351537,60.52154436860068,200,60.52154436860068,3605.1666666666665,694.52,340.45098039215685,2703.875
ZHWET4ZF1MLA16010,0.10526315789473684,177.0062111801242,43.39113181504486,234,43.39113181504486,3775.3333333333335,4072.5,1100.6756756756756,1698.9
ZHWET4ZF1MLA16363,0.14963503649635038,108.25609130546295,42.52885355219287,127,42.52885355219287,4152.181818181818,1410.3846153846155,550.05,1473.3548387096773
ZHWET4ZF1MLA16668,0.28776978417266186,183.57091910822584,50.46820278465875,292,50.46820278465875,4861.469387755102,3961.5125,1019.0385852090033,1875.6850393700788
ZHWET4ZF1MLA16735,0.4575645756457565,159.45292910240045,61.72865889905329,225.308,61.72865889905329,5276.298245614035,2972.1544715447153,872.4940334128878,1978.6118421052631
ZHWET4ZF1MLA16766,0.11146496815286625,181.63532137107856,58.149122462601596,245,58.149122462601596,5669.391304347826,5138.382352941177,2183.8125,3180.390243902439
ZHWET4ZF1MLA16976,0.6377358490566037,169.42123745074883,60.72790602023156,247.839,60.72790602023156,6113.549180327869,6394.378698224852,1347.4438902743143,2732.062271062271
ZHWET4ZF1MLA16993,0.4489051094890511,213.33228517023915,78.48150865608022,303,78.48150865608022,8261.03125,3057.8360655737706,951.6734693877551,3038.5402298850577
ZHWET4ZF1MLA17,0,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF1MLA17089,0.16974169741697417,142.06274571473503,46.4016354772763,185,46.4016354772763,3525.090909090909,1163.8,402.8538461538462,1846.4761904761904
ZHWET4ZF1MLA17142,0.23863636363636365,143.74231337387062,51.7273351884297,289,51.7273351884297,3931.0555555555557,3507.6031746031745,830.7481203007519,1474.1458333333333
ZHWET4ZF1MLA17240,0.4,228.9136877482432,84.07285365108463,290,84.07285365108463,8127.021739130435,4686.702127659574,1444.4262295081967,3064.2868852459014
ZHWET4ZF1MLA17321,0.2109704641350211,196.61834853191704,68.01728630123259,265,68.01728630123259,5543.684210526316,2558.44,804.5408805031446,2194.375
ZHWET4ZF1MLA17366,0.4329004329004329,186.25388102250383,58.44892143373874,283.245,58.44892143373874,2703.1518987341774,2780.84,637.8073394495412,1106.4715025906735
ZHWET4ZF1MLA17433,0.26126126126126126,212.76804195664747,79.43857060242885,271,79.43857060242885,5872.971428571429,5443.6551724137935,1288.7020408163266,2936.4857142857145
ZHWET4ZF1MLA17545,0.06698564593301436,110.55945945945946,41.304054054054056,148,41.304054054054056,2395,376.7692307692308,174.92857142857142,2395
ZHWET4ZF1MLA17707,0.18716577540106952,98.22135255750086,42.20659114315139,143,42.20659114315139,4915.2,2357.3142857142857,1085.6052631578948,2106.5142857142855
ZHWET4ZF1MLA17755,0.3485714285714286,153.45714799633637,43.60670824446295,246.23,43.60670824446295,4570.475,3538.9166666666665,829.43359375,1364.3208955223881
ZHWET4ZF1NLA18356,0.24561403508771928,55.43568464730291,20.414937759336098,92,20.414937759336098,564.6666666666666,273.2307692307692,142.08,564.6666666666666
ZHWET4ZF1NLA18387,0.2727272727272727,60.654727793696274,24.43409742120344,76,24.43409742120344,3835,333.6,192.46153846153845,3835
ZHWET4ZF1NLA18714,0.3181818181818182,115.28597122302158,45.5863309352518,134,45.5863309352518,2237,501.42857142857144,159.54545454545453,2237
ZHWET4ZF1NLA18891,0.8,90.32113821138212,51.59146341463415,97,51.59146341463415,2288,679.75,271.9,2288
ZHWET4ZF2LLA11168,0.07692307692307693,21,8.536585365853659,21,8.536585365853659,NA,40,40,NA
ZHWET4ZF2LLA13177,0.10909090909090909,165.6595551392405,69.70537389873418,249.448,69.70537389873418,2773.75,2177,870.8,1585
ZHWET4ZF2LLA14040,0.11538461538461539,17.827759805825245,4.874904174757281,19.3121,4.874904174757281,481.5,522,174,240.75
ZHWET4ZF2LLA14636,0.38524590163934425,155.86228105906315,63.68496945010183,191,63.68496945010183,3319.102564102564,3498.6382978723404,1182.9928057553957,1903.6029411764705
ZHWET4ZF2LLA15320,0.20833333333333334,187.935611796092,72.82219338092148,244,72.82219338092148,10999.875,9741.9,2435.475,3826.0434782608695
ZHWET4ZF2LLA15446,0.05172413793103448,218.13327588683038,71.5894011202068,283,71.5894011202068,5025.857142857143,4646.25,1429.6153846153845,2198.8125
ZHWET4ZF2LLA15527,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF2MLA15836,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF2MLA15996,0.06666666666666667,112.87330316742081,45.92760180995475,117,45.92760180995475,18.066666666666666,18.066666666666666,18.066666666666666,18.066666666666666
ZHWET4ZF2MLA16663,0.08394160583941605,135.5394980456696,66.33820201604608,167,66.33820201604608,3660.5,2966.714285714286,1004.8548387096774,2583.8823529411766
ZHWET4ZF2MLA16677,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF2MLA16713,0.4249084249084249,164.5130881007301,49.85861889726339,239.792,49.85861889726339,4428.148648648648,3504.362068965517,797.0705882352942,1394.395744680851
ZHWET4ZF2MLA16971,0.16058394160583941,132.23336583902181,63.41099692446178,164,63.41099692446178,4721.086956521739,3965.5454545454545,1302.1194029850747,2310.31914893617
ZHWET4ZF2MLA17313,0.1350210970464135,185.16485013623978,55.6065697850439,224,55.6065697850439,7546.1,2550.4375,1316.3548387096773,3971.6315789473683
ZHWET4ZF2MLA17327,0.20253164556962025,95.81417055579126,35.777683495969455,235,35.777683495969455,1187.25,337.59574468085106,127.95967741935483,1187.25
ZHWET4ZF2MLA17361,0.5086206896551724,125.00203836494012,37.28441257477038,269,37.28441257477038,6213.202127659574,5385.974576271186,1402.9690949227372,1959.8691275167785
ZHWET4ZF2MLA17408,0.08144796380090498,140.9787426851685,63.773404782843755,172.2,63.773404782843755,8000.333333333333,1721.111111111111,584.5283018867924,3428.714285714286
ZHWET4ZF2MLA17439,0.38565022421524664,209.43341963358125,57.010224105803005,307,57.010224105803005,5908.588235294118,5448.6,1308.2796610169491,1834.6301369863013
ZHWET4ZF2MLA17506,0.47393364928909953,161.27193390551054,59.33360070586348,300,59.33360070586348,8007.8,4230,1057.5,2437.1565217391303
ZHWET4ZF2MLA17666,0.13989637305699482,143.59864079147016,59.11418448892762,180.247,59.11418448892762,7044.5,4638.259259259259,1108.2566371681417,2595.342105263158
ZHWET4ZF2MLA17800,0.375,146.6016277575498,55.807967444849005,240,55.807967444849005,4501.888888888889,2409.4032258064517,848.7670454545455,1929.3809523809523
ZHWET4ZF2MLA17828,0.42771084337349397,195.5289780367548,53.30587180636486,268,53.305871806364856,5547.066666666667,4666.6760563380285,902.8174386920981,1822.029197080292
ZHWET4ZF2NLA18222,0.3170731707317073,163.7194851523332,66.53345545699962,204,66.53345545699962,7231.4,4688.4,1775.909090909091,4338.84
ZHWET4ZF2NLA18267,0.3684210526315789,146.1162446867492,62.199223803363516,179,62.199223803363516,3727.1666666666665,1079.0714285714287,397.55263157894734,2033
ZHWET4ZF2NLA18382,0.25,155.05099071636414,64.74102812803103,208,64.74102812803103,6484,6333.857142857143,1847.375,3890.4
ZHWET4ZF2NLA18396,0.2982456140350877,89.22683706070288,37.3370607028754,159,37.3370607028754,1585,563.625,180.36,1585
ZHWET4ZF3LLA14127,0.18181818181818182,120.32657120127287,31.469769291964994,139,31.469769291964997,5736.75,5178,1522.9411764705883,1912.25
ZHWET4ZF3LLA15360,0.1509433962264151,117.84726522187823,51.455366357069146,140,51.455366357069146,7601,5375.5,1954.7272727272727,4343.428571428572
ZHWET4ZF3MLA16381,0.3686131386861314,186.26582705309121,71.61133309729739,270,71.61133309729739,3617.025316455696,3630.05,1031.2642045454545,1753.0368098159508
ZHWET4ZF3MLA16882,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF3MLA16901,0.13503649635036497,192.63098134630982,91.27633819951338,271,91.27633819951338,17148.666666666668,8433,2862.577981651376,8038.4375
ZHWET4ZF3MLA17059,0.3795620437956204,182.66991641092594,72.19035588938436,272,72.19035588938436,5451.921052631579,3356.107843137255,1037.3424242424242,2725.9605263157896
ZHWET4ZF3MLA17174,0.1891891891891892,218.94386538781393,75.71613904751345,316,75.71613904751345,7329.076923076923,4830.291666666667,1405.1757575757576,3073.483870967742
ZHWET4ZF3MLA17532,0.32857142857142857,191.21511370404875,54.36767109061197,299,54.36767109061197,7407.6,6836.753623188406,1387.4588235294118,2344.1772151898736
ZHWET4ZF3MLA17658,0.11855670103092783,214.18864412038474,97.56391560657772,259,97.56391560657772,6224.363636363636,3560.9565217391305,1204.4411764705883,3260.3809523809523
ZHWET4ZF3NLA17855,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF3NLA18021,0.2246376811594203,121.31248253233831,41.63276420646766,183.465,41.63276420646766,3478.1666666666665,1020.6774193548387,385.8658536585366,2086.9
ZHWET4ZF3NLA18231,0.3950617283950617,216.143670608848,83.10901226456417,280,83.10901226456417,5088.117647058823,3760.6875,1064.9734513274336,3203.6296296296296
ZHWET4ZF3NLA18763,0.75,103.99201065246338,29.18508655126498,140,29.18508655126498,2322,1363.6,296.4347826086956,2322
ZHWET4ZF4LLA12998,0.7610619469026548,108.00404418422164,29.015452405384195,166,29.0154524053842,4658.762711864407,4593.2235294117645,905.8561484918794,1121.9061224489797
ZHWET4ZF4LLA13133,0.256,169.4464103587424,49.719214225533236,220,49.719214225533236,4819.714285714285,5382.612903225807,1283.5461538461539,1848.6575342465753
ZHWET4ZF4LLA14444,0.1935483870967742,141.92446561080962,50.347879056373905,212,50.347879056373905,2757.5333333333333,2757.6521739130435,802.8607594936709,1477.25
ZHWET4ZF4LLA14573,0.48936170212765956,144.0276342792442,43.081027528129646,228,43.081027528129646,4291.860465116279,4367.717391304348,858.6111111111111,1048.5795454545455
ZHWET4ZF4LLA14590,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF4LLA14752,0.5,146.3101904069196,75.54516027914292,152.888,75.54516027914292,12459.25,9875.666666666666,2468.9166666666665,4530.636363636364
ZHWET4ZF4LLA15030,0.6372549019607843,182.6462196176386,54.182510327601115,292,54.182510327601115,6747.260869565217,4653.138461538461,1543.1326530612246,3233.0625
ZHWET4ZF4MLA16163,0.05333333333333334,108.41240875912409,40.29197080291971,119,40.29197080291971,1195,842.5,280.8333333333333,597.5
ZHWET4ZF4MLA16373,0.18994413407821228,199.51527422333086,85.93880592179858,265,85.93880592179856,5092.72,6024.970588235294,1517.4,2652.4583333333335
ZHWET4ZF4MLA16860,0.11678832116788321,205.54438485968657,58.11141771229239,255,58.11141771229239,4733.5,3989.3870967741937,1177.8190476190475,1826.9649122807018
ZHWET4ZF4MLA17197,0.17509727626459143,127.73305903840051,54.325313058552844,172.2,54.325313058552844,3738.1875,1746.1136363636363,645.6218487394958,2392.44
ZHWET4ZF4MLA17345,0.3191489361702128,162.16293120087852,59.57719859492248,209.215,59.57719859492248,4656.441860465116,3465.24,980.7283018867925,1982.4455445544554
ZHWET4ZF4MLA17393,0.2324561403508772,186.142613797672,64.56520299044195,280,64.56520299044195,3538.470588235294,2678.6603773584907,763.2741935483871,1467.1707317073171
ZHWET4ZF4MLA17541,0.06698564593301436,89.56117290192114,24.51567239635996,152,24.51567239635996,1202.5,472.61538461538464,186.1818181818182,801.6666666666666
ZHWET4ZF4NLA18335,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF4NLA18447,0.18867924528301888,94.00472337700145,35.28140606986899,146.45,35.28140606986899,1841,538.4444444444445,142.52941176470588,1841
ZHWET4ZF4NLA18805,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF5LLA13500,0.1111111111111111,115.34104750304506,40.458587088915955,123,40.458587088915955,3833,3836.3333333333335,2301.8,2874.75
ZHWET4ZF5LLA13559,0.21495327102803738,159.94379823285985,87.52594788055028,176,87.52594788055028,8999.125,4466.391304347826,1533.2388059701493,4499.5625
ZHWET4ZF5LLA13710,0.46153846153846156,113.0937966821291,38.14639515685195,182,38.14639515685195,5125.6875,5598.388888888889,1244.0864197530864,1464.482142857143
ZHWET4ZF5LLA15330,0.8787878787878788,101.12370714227544,43.662024594836716,172,43.662024594836716,3386.0714285714284,3711.464285714286,1332.320512820513,2633.6111111111113
ZHWET4ZF5MLA16169,0.3902439024390244,116.4087929555529,46.18202234096083,178.637,46.18202234096083,3789.818181818182,3919.3333333333335,1336.1363636363637,2452.235294117647
ZHWET4ZF5MLA16379,0.13157894736842105,211.07964437858863,63.71303327776749,266,63.71303327776749,4171.521739130435,3284.6176470588234,1188.0531914893618,2041.3829787234042
ZHWET4ZF5MLA16706,0.27007299270072993,158.0095905845388,54.52757938003458,239.792,54.52757938003458,2165.980769230769,1980.8243243243244,744.0659898477157,1481.9868421052631
ZHWET4ZF5MLA16964,0.45255474452554745,160.8477163252278,40.069380767221865,236,40.069380767221865,2828.0485436893205,3719.8387096774195,687.4217585692995,1300.3973214285713
ZHWET4ZF5MLA17032,0.5547445255474452,195.5258609629589,62.66819706383681,322,62.66819706383681,5831.194174757282,4824.814569536424,1045.261119081779,1782.234421364985
ZHWET4ZF5MLA17256,0.10843373493975904,172.75606661379857,68.0056304520222,195,68.0056304520222,5294.846153846154,2930.1481481481483,1364.0344827586207,3441.65
ZHWET4ZF5MLA17340,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF5MLA17788,0.1744186046511628,165.3561119065124,65.32964439113107,268,65.32964439113105,8806.388888888889,5618.3448275862065,2431.820895522388,5466.0344827586205
ZHWET4ZF5NLA17940,0.2905405405405405,252.16944715363687,71.13028078640727,322,71.13028078640727,4551.590909090909,3090.279069767442,830.5125,1726.4655172413793
ZHWET4ZF5NLA18022,0.2440944881889764,178.27868533644497,64.54356281602489,223,64.54356281602489,11944.454545454546,4701.233333333334,1410.37,3055.5581395348836
ZHWET4ZF5NLA18053,0.3333333333333333,172.29680410794603,54.59049375562219,249.448,54.59049375562219,8821.222222222223,5419.454545454545,1069.3094170403588,2691.2203389830506
ZHWET4ZF5NLA18263,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF5NLA18697,0.32,124.95768374164811,43.37305122494432,146,43.37305122494432,1058,367.75,122.58333333333333,1058
ZHWET4ZF5NLA18893,0.3333333333333333,149.669,51.71666057377049,149.669,51.71666057377049,2507,3027,756.75,2507
ZHWET4ZF6LLA13540,0.07692307692307693,163.8601543942993,77.75475059382423,182,77.75475059382423,4084.75,3886,1387.857142857143,3267.8
ZHWET4ZF6LLA14672,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF6LLA15255,0.13372093023255813,214.30839332908047,82.240317142076,296,82.24031714207601,4885.428571428572,3456.6521739130435,1766.7333333333333,3799.777777777778
ZHWET4ZF6LLA15465,0.48214285714285715,154.06656,40.83712,244,40.83712,2559.96,2506.222222222222,1146.915254237288,1391.2826086956522
ZHWET4ZF6LLA15482,0.45161290322580644,191.1781322967702,67.44214546976016,300,67.44214546976016,7502.239130434783,8562.357142857143,1292.4312668463613,2537.5220588235293
ZHWET4ZF6LLA15501,0.2857142857142857,192.2592854858605,83.97016766412354,246,83.97016766412354,10797.157894736842,10638.961538461539,1856.4630872483222,4022.470588235294
ZHWET4ZF6LLA15515,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF6LLA15630,0.136986301369863,140.3531723750702,52.94890510948905,177,52.948905109489054,2092.5555555555557,2195,878,1345.2142857142858
ZHWET4ZF6MLA16312,0.20072992700729927,160.4379746835443,61.5242766726944,232,61.52427667269439,4323.108695652174,5172.272727272727,1466.3659793814434,2549.525641025641
ZHWET4ZF6MLA16326,0.057692307692307696,131.63607085346214,52.07729468599034,152,52.07729468599034,870,1440,480,870
ZHWET4ZF6MLA16651,0.1684981684981685,216.2168397360479,81.08422425699524,296,81.08422425699524,5964.30303030303,5189.326086956522,1692.9716312056737,2852.4927536231885
ZHWET4ZF6MLA16665,0.272,170.4553217588224,65.09730609548971,237,65.09730609548971,8148.217391304348,3993.823529411765,980.4332129963899,2372.26582278481
ZHWET4ZF6MLA16729,0.32116788321167883,208.11843411337586,77.04521164488803,296,77.04521164488803,5393.507936507936,5417.022727272727,1291.8644986449865,2359.659722222222
ZHWET4ZF6MLA17024,0.23722627737226276,137.01993764123688,45.23553305300495,320,45.23553305300495,3338.9714285714285,3731.0923076923077,1296.903743315508,2124.8
ZHWET4ZF6MLA17167,0.16988416988416988,186.23580236557336,64.55590973911585,287,64.55590973911585,2985.9545454545455,1627.0681818181818,708.8217821782179,1642.275
ZHWET4ZF6MLA17170,0.23076923076923078,225.07626149639572,73.84571215510813,326,73.84571215510813,5566.033333333334,4451.186440677966,1287.3529411764705,2568.9384615384615
ZHWET4ZF6MLA17394,0.1091703056768559,162.04042224510815,84.31629763130793,182,84.31629763130793,10275.25,2305.4347826086955,815.7692307692307,3161.6153846153848
ZHWET4ZF6NLA18322,0.2898550724637681,96.01965601965603,37.1957411957412,155,37.1957411957412,1665,367.9,163.51111111111112,1665
ZHWET4ZF6NLA18398,0.2982456140350877,160.62154585502603,45.226271525831,218,45.226271525830995,3538.5,1132.625,464.6666666666667,2022
ZHWET4ZF7LLA13014,0.30434782608695654,157.29359731450577,58.204122962772786,165.762,58.204122962772786,3164.375,2014.4615384615386,969.925925925926,1582.1875
ZHWET4ZF7LLA13353,0.16666666666666666,119,31.429906542056074,119,31.429906542056074,19.566666666666666,19.566666666666666,19.566666666666666,19.566666666666666
ZHWET4ZF7LLA14194,0.40816326530612246,129.24863846593615,34.61801711370494,183.465,34.61801711370494,6651.058823529412,5794.9,3049.9473684210525,4187.7037037037035
ZHWET4ZF7LLA14275,NA,NA,NA,NA,NA,NA,NA,NA,NA
ZHWET4ZF7LLA14373,0.3076923076923077,23.794871794871796,6.641025641025641,35,6.641025641025641,260.5,325.75,144.77777777777777,173.66666666666666
ZHWET4ZF7LLA15149,0.07692307692307693,197.37523793759829,64.3290573533063,240,64.3290573533063,7889.5,8732.875,2183.21875,2868.909090909091
ZHWET4ZF7LLA15152,0.17857142857142858,124.80455696202532,40.23139240506329,134,40.23139240506329,146.66666666666666,55.236666666666665,27.618333333333332,73.33333333333333
ZHWET4ZF7LLA15412,0.061224489795918366,243.32234432234432,70.66483516483517,252,70.66483516483517,1743,1042.6666666666667,347.55555555555554,871.5
